gender,age_group,education_level,race_ethnicity,religion_level,income_bracket,job_status,individual_first_vote,individual_final_vote,group_first_vote_guilty,group_first_vote_not_guilty,group_first_vote_undecided,group_final_vote_guilty,group_final_vote_not_guilty,group_final_vote_undecided,site,case_id,num_victims,defendant_gender,defendant_race_ethnicity,defendant_representation,victim_gender,victim_race_ethnicity,victim_relationship,defendant_criminal_history_known,sentencing_possibilities_known,case_type,total_counts,total_convictions,total_acquittals,total_hung_counts,sentence_range
Female,46-55,College graduate,Black/African American,Neither,"Over $75,000",Employed full time,Not Guilty,Not Guilty,0,0,0,0,12,NA,DC,106,1,Female,"Black, non-Hispanic",Public defender,Male,"Black, non-Hispanic",Spouse/domestic partner,No,No,Assault (non-sexual),3,2,2,0,NA
Female,46-55,High school graduate,Black/African American,Very religious,NA,Employed full time,Not Guilty,Not Guilty,NA,11,NA,NA,11,NA,DC,107,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Weapons,3,0,3,0,NA
NA,46-55,College graduate,Black/African American,Very religious,NA,Employed full time,Not Guilty,Not Guilty,11,1,NA,NA,12,NA,DC,107,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Weapons,3,0,3,0,NA
Female,26-35,Some college,Black/African American,Religious,"$40,000 - $49,999",Employed full time,Not Guilty,Guilty,1,11,NA,NA,12,NA,DC,107,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Weapons,3,0,3,0,NA
Female,46-55,College graduate,Black/African American,Religious,"$30,000 - $39,999",Employed full time,Not Guilty,Not Guilty,1,11,NA,0,12,NA,DC,107,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Weapons,3,0,3,0,NA
Female,26-35,Post-graduate work,White/Caucasian,Somewhat non-religious,"Over $75,000",Employed full time,Not Guilty,Not Guilty,1,11,0,0,12,6,DC,107,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Weapons,3,0,3,0,NA
Male,26-35,Some college,Black/African American,Religious,"$20,000 - $29,999",Student,Not Guilty,Not Guilty,NA,11,NA,NA,12,NA,DC,107,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Weapons,3,0,3,0,NA
Female,36-45,Some college,Black/African American,Religious,"$40,000 - $49,999",Employed full time,Not Guilty,Not Guilty,NA,NA,1,NA,12,NA,DC,107,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Weapons,3,0,3,0,NA
Female,26-35,Some college,Black/African American,Very religious,"Over $75,000",Employed full time,Guilty,Guilty,1,11,NA,NA,12,NA,DC,107,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Weapons,3,0,3,0,NA
Male,46-55,High school graduate,Black/African American,Somewhat non-religious,"$50,000 - $75,000",Employed full time,Undecided,Not Guilty,0,0,0,0,0,0,DC,107,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Weapons,3,0,3,0,NA
Female,36-45,Post-graduate work,White/Hispanic,Very non-religious,"$40,000 - $49,999",Employed full time,Not Guilty,Not Guilty,1,11,NA,NA,12,NA,DC,107,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Weapons,3,0,3,0,NA
Female,NA,High school graduate,Black/African American,Religious,"$40,000 - $49,999",Student,Not Guilty,NA,1,11,NA,NA,12,NA,DC,107,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Weapons,3,0,3,0,NA
NA,26-35,College graduate,Black/African American,Religious,"$50,000 - $75,000",Employed full time,Not Guilty,Not Guilty,NA,99,NA,NA,NA,NA,DC,109,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,2,0,0,2,NA
Female,46-55,Some college,Black/African American,Religious,"$40,000 - $49,999",Employed full time,Not Guilty,Not Guilty,4,4,4,8,4,0,DC,109,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,2,0,0,2,NA
Male,18-25,College graduate,White/Caucasian,Neither,"$30,000 - $39,999",Employed full time,Guilty,Guilty,NA,NA,NA,NA,NA,NA,DC,109,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,2,0,0,2,NA
Female,26-35,College graduate,Black/African American,Religious,"$50,000 - $75,000",Employed full time,Undecided,Not Guilty,NA,NA,NA,8,4,0,DC,109,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,2,0,0,2,NA
Female,46-55,Some college,NA,Very religious,"$50,000 - $75,000",Employed full time,Undecided,Guilty,5,3,4,4,4,0,DC,109,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,2,0,0,2,NA
Male,36-45,Post-graduate work,Black/African American,Very non-religious,"$50,000 - $75,000",Employed full time,Not Guilty,NA,8,4,0,4,8,0,DC,109,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,2,0,0,2,NA
Male,36-45,Post-graduate work,White/Caucasian,Somewhat non-religious,"Over $75,000",Employed full time,Undecided,Guilty,NA,NA,NA,NA,NA,NA,DC,109,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,2,0,0,2,NA
Female,26-35,College graduate,White/Caucasian,Very non-religious,"Over $75,000",Employed full time,Guilty,Guilty,4,4,4,8,4,0,DC,109,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,2,0,0,2,NA
NA,56-65,Post-graduate work,White/Caucasian,Religious,"Over $75,000",Employed full time,Guilty,Guilty,8,3,1,8,4,NA,DC,109,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,2,0,0,2,NA
Female,36-45,Some college,Black/African American,NA,"$40,000 - $49,999",Employed full time,Guilty,NA,4,4,4,8,4,0,DC,109,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,2,0,0,2,NA
Male,36-45,College graduate,White/Caucasian,Religious,"Over $75,000",Employed full time,Guilty,Guilty,NA,NA,NA,NA,NA,NA,DC,109,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,2,0,0,2,NA
NA,36-45,High school graduate,Black/African American,Religious,"$40,000 - $49,999",Employed full time,Not Guilty,NA,4,4,4,8,4,0,DC,109,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,2,0,0,2,NA
Male,18-25,Post-graduate work,White/Caucasian,Somewhat non-religious,"Under $10,000","Unemployed, and a student",Not Guilty,Not Guilty,2,10,NA,0,12,NA,DC,110,1,Male,"White, Hispanic",Public defender,Male,"White, Hispanic",None,No,No,Assault (non-sexual),4,0,4,0,NA
Female,Over 65,Post-graduate work,Black/African American,Religious,"$50,000 - $75,000",Student,Not Guilty,NA,10,2,NA,NA,NA,NA,DC,110,1,Male,"White, Hispanic",Public defender,Male,"White, Hispanic",None,No,No,Assault (non-sexual),4,0,4,0,NA
Female,18-25,High school graduate,Black/African American,Religious,"$10,000 - $19,999",Employed full time,Not Guilty,Not Guilty,1,11,NA,NA,12,NA,DC,110,1,Male,"White, Hispanic",Public defender,Male,"White, Hispanic",None,No,No,Assault (non-sexual),4,0,4,0,NA
Male,56-65,College graduate,White/Caucasian,Religious,"$20,000 - $29,999",Student,Not Guilty,Not Guilty,1,11,NA,NA,12,NA,DC,110,1,Male,"White, Hispanic",Public defender,Male,"White, Hispanic",None,No,No,Assault (non-sexual),4,0,4,0,NA
Male,18-25,Some college,Black/African American,Very religious,"Under $10,000",Employed full time,Not Guilty,Not Guilty,1,10,0,NA,11,1,DC,110,1,Male,"White, Hispanic",Public defender,Male,"White, Hispanic",None,No,No,Assault (non-sexual),4,0,4,0,NA
Female,36-45,Post-graduate work,Black/African American,Religious,"$50,000 - $75,000",Employed full time,Not Guilty,Not Guilty,NA,11,NA,NA,12,NA,DC,110,1,Male,"White, Hispanic",Public defender,Male,"White, Hispanic",None,No,No,Assault (non-sexual),4,0,4,0,NA
Male,36-45,Post-graduate work,White/Caucasian,Somewhat non-religious,"$50,000 - $75,000",Employed full time,Not Guilty,Not Guilty,NA,NA,NA,NA,NA,NA,DC,110,1,Male,"White, Hispanic",Public defender,Male,"White, Hispanic",None,No,No,Assault (non-sexual),4,0,4,0,NA
Female,56-65,College graduate,NA,Religious,"$40,000 - $49,999",Employed part time,Undecided,Not Guilty,NA,NA,NA,NA,12,NA,DC,110,1,Male,"White, Hispanic",Public defender,Male,"White, Hispanic",None,No,No,Assault (non-sexual),4,0,4,0,NA
NA,NA,College graduate,NA,NA,"$40,000 - $49,999",Employed full time,Not Guilty,NA,1,10,1,NA,12,NA,DC,110,1,Male,"White, Hispanic",Public defender,Male,"White, Hispanic",None,No,No,Assault (non-sexual),4,0,4,0,NA
Male,26-35,Some college,Black/African American,Very religious,"Over $75,000",Employed full time,Not Guilty,Not Guilty,2,10,NA,NA,12,NA,DC,110,1,Male,"White, Hispanic",Public defender,Male,"White, Hispanic",None,No,No,Assault (non-sexual),4,0,4,0,NA
Male,46-55,Some college,Black/African American,Somewhat non-religious,"Over $75,000",Employed full time,Not Guilty,Guilty,NA,11,NA,12,NA,NA,DC,110,1,Male,"White, Hispanic",Public defender,Male,"White, Hispanic",None,No,No,Assault (non-sexual),4,0,4,0,NA
Female,26-35,Some college,Black/African American,Religious,"$20,000 - $29,999",Employed full time,Not Guilty,Not Guilty,1,10,1,NA,12,NA,DC,110,1,Male,"White, Hispanic",Public defender,Male,"White, Hispanic",None,No,No,Assault (non-sexual),4,0,4,0,NA
Female,56-65,High school graduate,Black/African American,Religious,"$40,000 - $49,999",Employed full time,Guilty,Guilty,11,1,1,12,NA,NA,DC,111,1,NA,"Black, non-Hispanic",NA,Female,"Black, Hispanic",None,No,No,Assault (non-sexual),3,3,0,0,NA
Male,26-35,Post-graduate work,White/Caucasian,Religious,"$50,000 - $75,000",Employed full time,Guilty,Guilty,12,NA,NA,12,NA,NA,DC,111,1,NA,"Black, non-Hispanic",NA,Female,"Black, Hispanic",None,No,No,Assault (non-sexual),3,3,0,0,NA
Female,46-55,Post-graduate work,White/Caucasian,Somewhat non-religious,"Over $75,000",Employed full time,Guilty,Guilty,10,NA,1,12,NA,NA,DC,111,1,NA,"Black, non-Hispanic",NA,Female,"Black, Hispanic",None,No,No,Assault (non-sexual),3,3,0,0,NA
Female,46-55,College graduate,White/Hispanic,Very religious,"$40,000 - $49,999",Employed full time,Guilty,Guilty,11,NA,1,11,NA,1,DC,111,1,NA,"Black, non-Hispanic",NA,Female,"Black, Hispanic",None,No,No,Assault (non-sexual),3,3,0,0,NA
NA,NA,NA,NA,NA,NA,NA,Guilty,Guilty,12,0,0,12,0,0,DC,111,1,NA,"Black, non-Hispanic",NA,Female,"Black, Hispanic",None,No,No,Assault (non-sexual),3,3,0,0,NA
Female,36-45,Post-graduate work,White/Caucasian,Religious,"Over $75,000",Employed part time,Undecided,Guilty,11,0,1,12,0,0,DC,111,1,NA,"Black, non-Hispanic",NA,Female,"Black, Hispanic",None,No,No,Assault (non-sexual),3,3,0,0,NA
Male,18-25,Less than high school,Black/African American,Somewhat non-religious,"Under $10,000","Unemployed, not seeking employment",Guilty,Guilty,10,2,0,12,0,NA,DC,111,1,NA,"Black, non-Hispanic",NA,Female,"Black, Hispanic",None,No,No,Assault (non-sexual),3,3,0,0,NA
Female,56-65,High school graduate,Black/African American,Religious,"$30,000 - $39,999",Student,Guilty,Guilty,99,1,NA,99,NA,NA,DC,111,1,NA,"Black, non-Hispanic",NA,Female,"Black, Hispanic",None,No,No,Assault (non-sexual),3,3,0,0,NA
Female,46-55,Some college,Black/African American,Very religious,"$50,000 - $75,000",Employed full time,Guilty,Guilty,11,1,NA,12,99,NA,DC,111,1,NA,"Black, non-Hispanic",NA,Female,"Black, Hispanic",None,No,No,Assault (non-sexual),3,3,0,0,NA
Male,18-25,High school graduate,Black/African American,Religious,"$10,000 - $19,999",Employed full time,Guilty,Guilty,NA,NA,99,99,NA,NA,DC,111,1,NA,"Black, non-Hispanic",NA,Female,"Black, Hispanic",None,No,No,Assault (non-sexual),3,3,0,0,NA
Female,36-45,Post-graduate work,Black/African American,Religious,"$50,000 - $75,000",Employed full time,Not Guilty,Guilty,8,4,NA,12,NA,NA,DC,112,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Drugs: sale,1,0,1,0,NA
Female,56-65,College graduate,Black/African American,Religious,"Over $75,000",Employed full time,Not Guilty,Not Guilty,8,4,NA,NA,12,NA,DC,112,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Drugs: sale,1,0,1,0,NA
Male,26-35,College graduate,White/Caucasian,Somewhat non-religious,"$50,000 - $75,000",Employed full time,Guilty,Not Guilty,4,8,NA,12,0,NA,DC,112,0,Male,"Black, non-Hispanic",Public defender,NA,NA,Relationship not known,No,No,Drugs: sale,1,0,1,0,NA
Male,36-45,College graduate,Black/African American,Neither,"Over $75,000",Employed full time,Guilty,Guilty,12,NA,NA,12,NA,NA,DC,114,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Weapons,3,3,0,0,NA
Female,36-45,Post-graduate work,White/Caucasian,Very non-religious,"Over $75,000",Employed full time,Guilty,Guilty,12,0,NA,12,0,NA,DC,114,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Weapons,3,3,0,0,NA
Female,56-65,Some college,White/Caucasian,Religious,"$50,000 - $75,000",Employed full time,Guilty,Guilty,12,NA,NA,12,NA,NA,DC,114,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Weapons,3,3,0,0,NA
Female,18-25,College graduate,Black/African American,Very religious,"$50,000 - $75,000",Employed full time,Guilty,Guilty,12,0,0,12,0,0,DC,114,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Weapons,3,3,0,0,NA
Female,46-55,Post-graduate work,Asian/Pacific Islander,NA,"$40,000 - $49,999",Employed full time,Guilty,Guilty,12,NA,NA,12,NA,NA,DC,114,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Weapons,3,3,0,0,NA
Male,46-55,High school graduate,Black/African American,Religious,"$10,000 - $19,999",Employed full time,Not Guilty,Not Guilty,NA,12,NA,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Male,46-55,High school graduate,Black/African American,Religious,"$10,000 - $19,999",Employed full time,Not Guilty,Not Guilty,NA,12,NA,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Male,46-55,Some college,Black/African American,Religious,"$40,000 - $49,999",Employed full time,Not Guilty,Not Guilty,NA,11,1,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Male,46-55,Some college,Black/African American,Religious,"$40,000 - $49,999",Employed full time,Not Guilty,Not Guilty,NA,11,1,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Female,56-65,Some college,Black/African American,Very religious,"$20,000 - $29,999",Student,Undecided,Not Guilty,NA,11,1,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Female,56-65,Some college,Black/African American,Very religious,"$20,000 - $29,999",Student,Undecided,Not Guilty,NA,11,1,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Female,18-25,Some college,Black/African American,Religious,"$20,000 - $29,999",Employed full time,Not Guilty,Not Guilty,NA,10,2,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Female,18-25,Some college,Black/African American,Religious,"$20,000 - $29,999",Employed full time,Not Guilty,Not Guilty,NA,10,2,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
NA,Over 65,College graduate,Black/African American,Religious,"$50,000 - $75,000",Student,Not Guilty,Not Guilty,NA,12,NA,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
NA,Over 65,College graduate,Black/African American,Religious,"$50,000 - $75,000",Student,Not Guilty,Not Guilty,NA,12,NA,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
NA,18-25,High school graduate,Black/African American,Very religious,"$30,000 - $39,999",Employed full time,Undecided,NA,NA,NA,NA,NA,NA,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
NA,18-25,High school graduate,Black/African American,Very religious,"$30,000 - $39,999",Employed full time,Undecided,NA,NA,NA,NA,NA,NA,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Male,36-45,Post-graduate work,White/Caucasian,Somewhat non-religious,"Over $75,000",Employed full time,Not Guilty,Not Guilty,11,NA,1,12,NA,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Male,36-45,Post-graduate work,White/Caucasian,Somewhat non-religious,"Over $75,000",Employed full time,Not Guilty,Not Guilty,11,NA,1,12,NA,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Male,Over 65,Post-graduate work,White/Caucasian,Religious,"Over $75,000",Student,Guilty,Not Guilty,2,10,NA,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Male,Over 65,Post-graduate work,White/Caucasian,Religious,"Over $75,000",Student,Guilty,Not Guilty,2,10,NA,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Male,46-55,Post-graduate work,NA,Religious,NA,Student,Not Guilty,Not Guilty,NA,11,NA,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Male,46-55,Post-graduate work,NA,Religious,NA,Student,Not Guilty,Not Guilty,NA,11,NA,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Female,26-35,Post-graduate work,White/Caucasian,Very religious,"Over $75,000",Employed full time,Undecided,Not Guilty,NA,NA,1,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Female,26-35,Post-graduate work,White/Caucasian,Very religious,"Over $75,000",Employed full time,Undecided,Not Guilty,NA,NA,1,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Male,26-35,High school graduate,Black/African American,Very religious,"$30,000 - $39,999",Employed full time,Not Guilty,NA,NA,12,NA,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Male,26-35,High school graduate,Black/African American,Very religious,"$30,000 - $39,999",Employed full time,Not Guilty,NA,NA,12,NA,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Female,46-55,Some college,Black/African American,Religious,"$40,000 - $49,999",Employed full time,Not Guilty,Not Guilty,NA,12,NA,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Female,46-55,Some college,Black/African American,Religious,"$40,000 - $49,999",Employed full time,Not Guilty,Not Guilty,NA,12,NA,NA,12,NA,DC,115,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,Yes,No,Weapons,3,0,3,0,NA
Female,56-65,Some college,White/Caucasian,Very non-religious,"$40,000 - $49,999",Employed full time,Guilty,Guilty,12,NA,NA,12,NA,NA,DC,116,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,1,1,0,0,1–5 years
Female,26-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DC,116,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,1,1,0,0,1–5 years
Female,26-35,High school graduate,Black/African American,Somewhat non-religious,"Over $75,000",Homemaker,Guilty,Guilty,12,NA,NA,12,NA,NA,DC,116,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,1,1,0,0,1–5 years
NA,36-45,Some college,Black/African American,Religious,"$50,000 - $75,000",Employed full time,Guilty,Guilty,12,NA,NA,12,NA,NA,DC,116,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,1,1,0,0,1–5 years
Female,56-65,Post-graduate work,White/Caucasian,Religious,"$40,000 - $49,999",Student,NA,Guilty,NA,NA,NA,12,NA,NA,DC,116,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,1,1,0,0,1–5 years
Female,36-45,College graduate,Black/African American,Religious,"$40,000 - $49,999",Employed full time,Guilty,Guilty,12,NA,NA,12,NA,NA,DC,116,0,Male,"Black, non-Hispanic",Court-app. private,NA,NA,Relationship not known,No,No,Drugs: sale,1,1,0,0,1–5 years
